Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Hour,AirTemp,RH,TurfTemp,WindSpeed,Rainfall,DewPoint,RH_9m
Streeter,46.71797,-99.46081,1944,2017,5,1,100,3.385,61.59,5.067,1.582,0,-3.372,
Streeter,46.71797,-99.46081,1944,2017,5,1,200,2.874,64.43,4.962,1.634,0,-3.246,
Streeter,46.71797,-99.46081,1944,2017,5,1,300,1.294,70.96,4.886,1.604,0,-3.451,
Streeter,46.71797,-99.46081,1944,2017,5,1,400,2.269,65.81,4.728,1.443,0,-3.537,
Streeter,46.71797,-99.46081,1944,2017,5,1,500,0.554,74.34,4.676,0.778,0,-3.536,
Streeter,46.71797,-99.46081,1944,2017,5,1,600,-0.691,82.3,4.581,1.579,0,-3.367,
Streeter,46.71797,-99.46081,1944,2017,5,1,700,0.294,79.87,4.434,1.661,0,-2.811,
Streeter,46.71797,-99.46081,1944,2017,5,1,800,4.147,69.88,4.224,2.89,0,-0.909,
Streeter,46.71797,-99.46081,1944,2017,5,1,900,7.444,50.79,4.22,3.222,0,-2.182,
Streeter,46.71797,-99.46081,1944,2017,5,1,1000,9.58,37.74,4.232,3.689,0,-4.264,
Streeter,46.71797,-99.46081,1944,2017,5,1,1100,11.06,32.07,4.34,4.348,0,-5.129,
Streeter,46.71797,-99.46081,1944,2017,5,1,1200,12.16,29.65,4.452,3.486,0,-5.208,
Streeter,46.71797,-99.46081,1944,2017,5,1,1300,12.42,26.94,4.655,3.379,0,-6.261,
Streeter,46.71797,-99.46081,1944,2017,5,1,1400,13.18,24.5,4.806,3.618,0,-6.861,
Streeter,46.71797,-99.46081,1944,2017,5,1,1500,13.94,23.35,4.965,3.564,0,-6.843,
Streeter,46.71797,-99.46081,1944,2017,5,1,1600,14.48,20.94,5.16,3.14,0,-7.819,
Streeter,46.71797,-99.46081,1944,2017,5,1,1700,14.59,19.61,5.365,4.407,0,-8.587,
Streeter,46.71797,-99.46081,1944,2017,5,1,1800,14.01,20.54,5.532,3.555,0,-8.472,
Streeter,46.71797,-99.46081,1944,2017,5,1,1900,12.03,45.45,5.66,3.985,0,0.528,
Streeter,46.71797,-99.46081,1944,2017,5,1,2000,9.12,68.99,5.748,3.696,0,3.699,
Streeter,46.71797,-99.46081,1944,2017,5,1,2100,6.722,79.38,5.769,1.973,0,3.382,
Streeter,46.71797,-99.46081,1944,2017,5,1,2200,5.538,88.2,5.689,2.175,0,3.727,
Streeter,46.71797,-99.46081,1944,2017,5,1,2300,5.44,89.3,5.582,2.154,0,3.808,
Streeter,46.71797,-99.46081,1944,2017,5,1,2400,4.395,91.8,5.545,1.949,0,3.169,
Streeter,46.71797,-99.46081,1944,2017,5,2,100,3.242,94,5.442,1.005,0,2.362,
Streeter,46.71797,-99.46081,1944,2017,5,2,200,2.191,97.9,5.355,0.688,0,1.891,
Streeter,46.71797,-99.46081,1944,2017,5,2,300,2.002,99.2,5.209,0.769,0,1.889,
Streeter,46.71797,-99.46081,1944,2017,5,2,400,1.158,99.5,5.086,0.996,0,1.087,
Streeter,46.71797,-99.46081,1944,2017,5,2,500,-0.228,99.5,4.967,0.543,0,-0.298,
Streeter,46.71797,-99.46081,1944,2017,5,2,600,-0.618,99.6,4.872,0.346,0,-0.673,
Streeter,46.71797,-99.46081,1944,2017,5,2,700,0.819,99.9,4.719,0.838,0,0.805,
Streeter,46.71797,-99.46081,1944,2017,5,2,800,4.665,100,4.543,1.605,0,4.665,
Streeter,46.71797,-99.46081,1944,2017,5,2,900,8.36,87.3,4.5,2.148,0,6.363,
Streeter,46.71797,-99.46081,1944,2017,5,2,1000,10.95,68.31,4.566,2.31,0,5.316,
Streeter,46.71797,-99.46081,1944,2017,5,2,1100,13.32,50.58,4.712,3.231,0,3.234,
Streeter,46.71797,-99.46081,1944,2017,5,2,1200,14.47,42.7,4.924,3.929,0,1.889,
Streeter,46.71797,-99.46081,1944,2017,5,2,1300,15.42,39.38,5.15,3.816,0,1.612,
Streeter,46.71797,-99.46081,1944,2017,5,2,1400,13.98,47.26,5.476,4.21,0,2.879,
Streeter,46.71797,-99.46081,1944,2017,5,2,1500,14.72,45.73,5.631,3.59,0,3.092,
Streeter,46.71797,-99.46081,1944,2017,5,2,1600,13.65,52.83,5.874,5.495,0,4.166,
Streeter,46.71797,-99.46081,1944,2017,5,2,1700,13.22,50.09,5.972,2.887,0,3.003,
Streeter,46.71797,-99.46081,1944,2017,5,2,1800,13.74,49.57,6.046,2.155,0,3.337,
Streeter,46.71797,-99.46081,1944,2017,5,2,1900,12.63,58.4,6.177,2.369,0,4.65,
Streeter,46.71797,-99.46081,1944,2017,5,2,2000,10.18,69.16,6.284,1.477,0,4.754,
Streeter,46.71797,-99.46081,1944,2017,5,2,2100,8.24,79.25,6.308,1.322,0,4.84,
Streeter,46.71797,-99.46081,1944,2017,5,2,2200,7.49,80.7,6.244,1.714,0,4.369,
Streeter,46.71797,-99.46081,1944,2017,5,2,2300,5.646,87,6.189,1.521,0,3.638,
Streeter,46.71797,-99.46081,1944,2017,5,2,2400,5.029,89.6,6.089,1.478,0,3.45,
Streeter,46.71797,-99.46081,1944,2017,5,3,100,4.159,92.3,5.987,1.11,0,3.012,
Streeter,46.71797,-99.46081,1944,2017,5,3,200,4.343,88.2,5.849,1.916,0,2.548,
Streeter,46.71797,-99.46081,1944,2017,5,3,300,4.529,87.8,5.731,2.705,0,2.667,
Streeter,46.71797,-99.46081,1944,2017,5,3,400,3.775,89.6,5.662,2.469,0,2.21,
Streeter,46.71797,-99.46081,1944,2017,5,3,500,3.1,90.9,5.599,2.397,0,1.746,
Streeter,46.71797,-99.46081,1944,2017,5,3,600,2.607,93,5.526,2.13,0,1.58,
Streeter,46.71797,-99.46081,1944,2017,5,3,700,4.15,91.7,5.345,3.16,0,2.911,
Streeter,46.71797,-99.46081,1944,2017,5,3,800,6.577,84.5,5.252,4.241,0,4.136,
Streeter,46.71797,-99.46081,1944,2017,5,3,900,9.64,70.83,5.214,5.402,0,4.578,
Streeter,46.71797,-99.46081,1944,2017,5,3,1000,11.98,59.49,5.285,6.439,0,4.302,
Streeter,46.71797,-99.46081,1944,2017,5,3,1100,13.75,53.17,5.399,6.35,0,4.352,
Streeter,46.71797,-99.46081,1944,2017,5,3,1200,14.79,47.83,5.574,6.385,0,3.799,
Streeter,46.71797,-99.46081,1944,2017,5,3,1300,15.59,41.36,5.802,6.022,0,2.46,
Streeter,46.71797,-99.46081,1944,2017,5,3,1400,15.66,37.04,6.017,6.466,0,0.966,
Streeter,46.71797,-99.46081,1944,2017,5,3,1500,16.82,32.16,6.209,6.454,0,0.026,
Streeter,46.71797,-99.46081,1944,2017,5,3,1600,16.38,32.21,6.455,6.387,0,-0.343,
Streeter,46.71797,-99.46081,1944,2017,5,3,1700,16.29,33.26,6.617,6.183,0,0.024,
Streeter,46.71797,-99.46081,1944,2017,5,3,1800,14.75,39.81,6.811,4.419,0,1.157,
Streeter,46.71797,-99.46081,1944,2017,5,3,1900,14.6,42.17,6.845,4.651,0,1.832,
Streeter,46.71797,-99.46081,1944,2017,5,3,2000,11.4,53.25,6.992,1.535,0,2.174,
Streeter,46.71797,-99.46081,1944,2017,5,3,2100,9.47,60.58,6.989,1.068,0,2.182,
Streeter,46.71797,-99.46081,1944,2017,5,3,2200,7.595,66.91,6.871,0.232,0,1.798,
Streeter,46.71797,-99.46081,1944,2017,5,3,2300,6.114,74.49,6.713,0.207,0,1.887,
Streeter,46.71797,-99.46081,1944,2017,5,3,2400,5.892,75.2,6.506,0.359,0,1.806,
Streeter,46.71797,-99.46081,1944,2017,5,4,100,4.628,78.64,6.347,0.17,0,1.206,
Streeter,46.71797,-99.46081,1944,2017,5,4,200,4.323,79.07,6.176,0.418,0,0.984,
Streeter,46.71797,-99.46081,1944,2017,5,4,300,3.951,79.16,6.021,0.543,0,0.638,
Streeter,46.71797,-99.46081,1944,2017,5,4,400,3.367,81.2,5.885,0.241,0,0.423,
Streeter,46.71797,-99.46081,1944,2017,5,4,500,2.51,86.2,5.749,0.249,0,0.417,
Streeter,46.71797,-99.46081,1944,2017,5,4,600,2.191,87.5,5.61,0.133,0,0.312,
Streeter,46.71797,-99.46081,1944,2017,5,4,700,3.717,85.2,5.351,0.379,0,1.442,
Streeter,46.71797,-99.46081,1944,2017,5,4,800,8.67,68.49,5.191,1.701,0,3.162,
Streeter,46.71797,-99.46081,1944,2017,5,4,900,12.65,53.36,5.152,2.679,0,3.373,
Streeter,46.71797,-99.46081,1944,2017,5,4,1000,15.71,40.56,5.253,4.064,0,2.292,
Streeter,46.71797,-99.46081,1944,2017,5,4,1100,17.3,36.11,5.45,4.961,0,2.083,
Streeter,46.71797,-99.46081,1944,2017,5,4,1200,18.53,31.77,5.681,4.718,0,1.372,
Streeter,46.71797,-99.46081,1944,2017,5,4,1300,19.23,31.01,5.968,4.107,0,1.649,
Streeter,46.71797,-99.46081,1944,2017,5,4,1400,19.97,29.27,6.28,4.241,0,1.487,
Streeter,46.71797,-99.46081,1944,2017,5,4,1500,20.41,28.3,6.586,4.153,0,1.397,
Streeter,46.71797,-99.46081,1944,2017,5,4,1600,20.66,28.34,6.896,3.694,0,1.636,
Streeter,46.71797,-99.46081,1944,2017,5,4,1700,20.62,27.72,7.19,3.795,0,1.289,
Streeter,46.71797,-99.46081,1944,2017,5,4,1800,20.23,27.76,7.419,3.44,0,0.969,
Streeter,46.71797,-99.46081,1944,2017,5,4,1900,19.27,31.32,7.602,2.817,0,1.825,
Streeter,46.71797,-99.46081,1944,2017,5,4,2000,16.25,40.61,7.777,0.387,0,2.801,
Streeter,46.71797,-99.46081,1944,2017,5,4,2100,14.46,39.91,7.777,0.724,0,0.928,
Streeter,46.71797,-99.46081,1944,2017,5,4,2200,12.15,48.61,7.635,1.32,0,1.584,
Streeter,46.71797,-99.46081,1944,2017,5,4,2300,10.67,52.83,7.487,1.772,0,1.379,
Streeter,46.71797,-99.46081,1944,2017,5,4,2400,9.11,57.32,7.356,1.21,0,1.061,
Streeter,46.71797,-99.46081,1944,2017,5,5,100,7.511,65.66,7.234,1.804,0,1.452,
Streeter,46.71797,-99.46081,1944,2017,5,5,200,7.413,67.88,7.078,2.018,0,1.827,
Streeter,46.71797,-99.46081,1944,2017,5,5,300,6.869,72.23,6.971,2.137,0,2.182,
Streeter,46.71797,-99.46081,1944,2017,5,5,400,6.955,73.5,6.875,2.347,0,2.512,
Streeter,46.71797,-99.46081,1944,2017,5,5,500,6.586,74.58,6.812,2.529,0,2.362,
Streeter,46.71797,-99.46081,1944,2017,5,5,600,8,68.02,6.71,2.654,0,2.421,
Streeter,46.71797,-99.46081,1944,2017,5,5,700,10.33,64.09,6.578,2.259,0,3.803,
Streeter,46.71797,-99.46081,1944,2017,5,5,800,14.09,53.87,6.492,3.749,0,4.858,
Streeter,46.71797,-99.46081,1944,2017,5,5,900,16.52,47.62,6.492,4.382,0,5.335,
Streeter,46.71797,-99.46081,1944,2017,5,5,1000,18.65,41.72,6.603,3.765,0,5.373,
Streeter,46.71797,-99.46081,1944,2017,5,5,1100,21.23,34.05,6.795,4.715,0,4.759,
Streeter,46.71797,-99.46081,1944,2017,5,5,1200,23.28,24.47,7.006,5.429,0,1.836,
Streeter,46.71797,-99.46081,1944,2017,5,5,1300,23.99,22.69,7.28,5.062,0,1.379,
Streeter,46.71797,-99.46081,1944,2017,5,5,1400,24.6,22.59,7.568,5.172,0,1.837,
Streeter,46.71797,-99.46081,1944,2017,5,5,1500,24.74,22.3,7.865,4.68,0,1.773,
Streeter,46.71797,-99.46081,1944,2017,5,5,1600,24.59,22.78,8.15,4.5,0,1.947,
Streeter,46.71797,-99.46081,1944,2017,5,5,1700,24.44,24.15,8.38,4.172,0,2.646,
Streeter,46.71797,-99.46081,1944,2017,5,5,1800,23.87,25.13,8.58,3.967,0,2.721,
Streeter,46.71797,-99.46081,1944,2017,5,5,1900,22.31,30.8,8.73,3.183,0,4.271,
Streeter,46.71797,-99.46081,1944,2017,5,5,2000,18.21,40.76,8.89,2.288,0,4.636,
Streeter,46.71797,-99.46081,1944,2017,5,5,2100,17.17,39.61,8.87,1.308,0,3.281,
Streeter,46.71797,-99.46081,1944,2017,5,5,2200,15.5,45.17,8.73,2.083,0,3.634,
Streeter,46.71797,-99.46081,1944,2017,5,5,2300,14.01,49.56,8.62,2.116,0,3.585,
Streeter,46.71797,-99.46081,1944,2017,5,5,2400,13.35,49.25,8.5,2.684,0,2.882,
Streeter,46.71797,-99.46081,1944,2017,5,6,100,11.54,54.9,8.42,2.104,0,2.738,
Streeter,46.71797,-99.46081,1944,2017,5,6,200,10.57,57.95,8.32,2.748,0,2.593,
Streeter,46.71797,-99.46081,1944,2017,5,6,300,10.03,54.93,8.2,2.774,0,1.328,
Streeter,46.71797,-99.46081,1944,2017,5,6,400,9.72,53.42,8.12,2.575,0,0.645,
Streeter,46.71797,-99.46081,1944,2017,5,6,500,7.964,61.2,8.05,1.935,0,0.894,
Streeter,46.71797,-99.46081,1944,2017,5,6,600,5.889,72.89,7.973,0.519,0,1.362,
Streeter,46.71797,-99.46081,1944,2017,5,6,700,8.72,64.15,7.694,0.896,0,2.279,
Streeter,46.71797,-99.46081,1944,2017,5,6,800,13.14,47.18,7.551,2.724,0,2.078,
Streeter,46.71797,-99.46081,1944,2017,5,6,900,16.64,38.13,7.49,3.52,0,2.259,
Streeter,46.71797,-99.46081,1944,2017,5,6,1000,19.5,32.54,7.522,4.089,0,2.571,
Streeter,46.71797,-99.46081,1944,2017,5,6,1100,21.53,28.35,7.622,4.258,0,2.402,
Streeter,46.71797,-99.46081,1944,2017,5,6,1200,22.78,25.4,7.78,4.473,0,1.932,
Streeter,46.71797,-99.46081,1944,2017,5,6,1300,23.24,23.83,8.01,5.076,0,1.427,
Streeter,46.71797,-99.46081,1944,2017,5,6,1400,23.92,23.83,8.24,4.57,0,2.011,
Streeter,46.71797,-99.46081,1944,2017,5,6,1500,24.24,23.86,8.5,4.436,0,2.303,
Streeter,46.71797,-99.46081,1944,2017,5,6,1600,24.27,24.53,13.217,5.026,0,2.722,
Streeter,46.71797,-99.46081,1944,2017,5,6,1700,23.61,25.63,8.94,5.715,0,2.777,
Streeter,46.71797,-99.46081,1944,2017,5,6,1800,22.67,26.56,9.1,5.818,0,2.469,
Streeter,46.71797,-99.46081,1944,2017,5,6,1900,21.48,28.48,9.17,5.804,0,2.423,
Streeter,46.71797,-99.46081,1944,2017,5,6,2000,18.84,34.37,9.24,4.421,0,2.761,
Streeter,46.71797,-99.46081,1944,2017,5,6,2100,16.06,41.01,9.27,3.288,0,2.767,
Streeter,46.71797,-99.46081,1944,2017,5,6,2200,15.44,39.09,9.16,3.199,0,1.526,
Streeter,46.71797,-99.46081,1944,2017,5,6,2300,14.39,39.03,9.08,3.425,0,0.552,
Streeter,46.71797,-99.46081,1944,2017,5,6,2400,13.44,39.33,9.01,3.846,0,-0.202,
Streeter,46.71797,-99.46081,1944,2017,5,7,100,12.14,41.19,8.92,4.25,0,-0.742,
Streeter,46.71797,-99.46081,1944,2017,5,7,200,11.14,45.69,8.86,3.96,0,-0.218,
Streeter,46.71797,-99.46081,1944,2017,5,7,300,9.95,52.16,8.8,3.583,0,0.526,
Streeter,46.71797,-99.46081,1944,2017,5,7,400,9.29,56.69,8.72,3.681,0,1.075,
Streeter,46.71797,-99.46081,1944,2017,5,7,500,8.92,60.11,8.64,4.463,0,1.549,
Streeter,46.71797,-99.46081,1944,2017,5,7,600,8.83,63.42,8.56,4.048,0,2.222,
Streeter,46.71797,-99.46081,1944,2017,5,7,700,10.4,60.46,8.42,5.797,0,3.036,
Streeter,46.71797,-99.46081,1944,2017,5,7,800,13.64,51.12,8.31,6.817,0,3.684,
Streeter,46.71797,-99.46081,1944,2017,5,7,900,17.14,41.81,8.25,7.426,0,4.027,
Streeter,46.71797,-99.46081,1944,2017,5,7,1000,19.86,37,8.28,7.972,0,4.731,
Streeter,46.71797,-99.46081,1944,2017,5,7,1100,22.18,32.59,8.39,8.962,0,4.97,
Streeter,46.71797,-99.46081,1944,2017,5,7,1200,23.53,31.36,8.49,9.583,0,5.607,
Streeter,46.71797,-99.46081,1944,2017,5,7,1300,24.29,31.69,8.65,9.273,0,6.431,
Streeter,46.71797,-99.46081,1944,2017,5,7,1400,25.55,29.95,8.83,9.673,0,6.715,
Streeter,46.71797,-99.46081,1944,2017,5,7,1500,26.64,28.97,9.01,9.583,0,7.182,
Streeter,46.71797,-99.46081,1944,2017,5,7,1600,26.76,30.26,9.23,8.982,0,7.929,
Streeter,46.71797,-99.46081,1944,2017,5,7,1700,25.97,31.67,9.41,9.994,0,7.906,
Streeter,46.71797,-99.46081,1944,2017,5,7,1800,24.75,33.67,9.57,8.722,0,7.728,
Streeter,46.71797,-99.46081,1944,2017,5,7,1900,23.84,35.09,9.68,6.607,0,7.526,
Streeter,46.71797,-99.46081,1944,2017,5,7,2000,21.55,37.69,9.78,6.191,0,6.521,
Streeter,46.71797,-99.46081,1944,2017,5,7,2100,19.43,39.49,9.8,8.692,0,5.285,
Streeter,46.71797,-99.46081,1944,2017,5,7,2200,17.19,45.02,9.83,9.713,0,5.139,
Streeter,46.71797,-99.46081,1944,2017,5,7,2300,15.56,48.46,9.81,10.064,0,4.7,
Streeter,46.71797,-99.46081,1944,2017,5,7,2400,14.58,50.86,9.76,9.203,0,4.487,
Streeter,46.71797,-99.46081,1944,2017,5,8,100,13.81,53.8,9.72,9.012,0,4.577,
Streeter,46.71797,-99.46081,1944,2017,5,8,200,13.02,57.28,9.67,8.612,0,4.739,
Streeter,46.71797,-99.46081,1944,2017,5,8,300,12.58,59.17,9.6,7.922,0,4.792,
Streeter,46.71797,-99.46081,1944,2017,5,8,400,12.09,61.68,9.55,7.104,0,4.927,
Streeter,46.71797,-99.46081,1944,2017,5,8,500,11.39,66.11,9.51,5.353,0,5.263,
Streeter,46.71797,-99.46081,1944,2017,5,8,600,10.49,72.17,9.48,2.97,0,5.67,
Streeter,46.71797,-99.46081,1944,2017,5,8,700,11.08,72.44,9.36,2.567,0,6.294,
Streeter,46.71797,-99.46081,1944,2017,5,8,800,11.96,67.65,9.3,2.503,0,6.144,
Streeter,46.71797,-99.46081,1944,2017,5,8,900,12.97,64.2,9.26,1.787,0,6.347,
Streeter,46.71797,-99.46081,1944,2017,5,8,1000,13.44,69.21,9.32,1.468,1.321,7.901,
Streeter,46.71797,-99.46081,1944,2017,5,8,1100,12.15,90.7,9.39,4.248,0.254,10.673,
Streeter,46.71797,-99.46081,1944,2017,5,8,1200,11.95,94.8,9.39,4.617,0.787,11.141,
Streeter,46.71797,-99.46081,1944,2017,5,8,1300,12.08,92.7,9.41,6.508,0,10.932,
Streeter,46.71797,-99.46081,1944,2017,5,8,1400,12.55,88.1,9.43,5.88,0,10.631,
Streeter,46.71797,-99.46081,1944,2017,5,8,1500,14.5,79.04,9.42,5.537,0,10.908,
Streeter,46.71797,-99.46081,1944,2017,5,8,1600,16.73,62.12,9.47,7.328,0,9.442,
Streeter,46.71797,-99.46081,1944,2017,5,8,1700,17.64,49.82,9.61,6.813,0,7.031,
Streeter,46.71797,-99.46081,1944,2017,5,8,1800,17.54,45.99,9.72,6.601,0,5.771,
Streeter,46.71797,-99.46081,1944,2017,5,8,1900,16.21,48.43,9.83,6.087,0,5.293,
Streeter,46.71797,-99.46081,1944,2017,5,8,2000,12.9,59.43,9.92,3.114,0,5.158,
Streeter,46.71797,-99.46081,1944,2017,5,8,2100,8.71,75.67,9.98,2.133,0,4.631,
Streeter,46.71797,-99.46081,1944,2017,5,8,2200,6.892,79.45,9.84,1.331,0,3.561,
Streeter,46.71797,-99.46081,1944,2017,5,8,2300,6.926,83.5,9.65,0.671,0,4.307,
Streeter,46.71797,-99.46081,1944,2017,5,8,2400,6.245,86.7,9.45,0.127,0,4.178,
Streeter,46.71797,-99.46081,1944,2017,5,9,100,5.126,91.6,9.27,0.35,0,3.862,
Streeter,46.71797,-99.46081,1944,2017,5,9,200,4.748,89.9,9.07,0.878,0,3.219,
Streeter,46.71797,-99.46081,1944,2017,5,9,300,3.786,91.6,8.87,1.654,0,2.534,
Streeter,46.71797,-99.46081,1944,2017,5,9,400,3.841,92.5,8.72,1.36,0,2.728,
Streeter,46.71797,-99.46081,1944,2017,5,9,500,3.429,96.5,8.59,0.106,0,2.921,
Streeter,46.71797,-99.46081,1944,2017,5,9,600,2.991,98,8.44,0.005,0,2.703,
Streeter,46.71797,-99.46081,1944,2017,5,9,700,4.976,95.3,8.17,1.047,0,4.282,
Streeter,46.71797,-99.46081,1944,2017,5,9,800,8.66,83.3,8.02,2.683,0,5.974,
Streeter,46.71797,-99.46081,1944,2017,5,9,900,11.81,66.18,7.959,3.393,0,5.681,
Streeter,46.71797,-99.46081,1944,2017,5,9,1000,13.73,54.91,8.03,3.533,0,4.797,
Streeter,46.71797,-99.46081,1944,2017,5,9,1100,15.79,42.8,8.15,4.229,0,3.13,
Streeter,46.71797,-99.46081,1944,2017,5,9,1200,16.86,38.77,8.34,4.004,0,2.694,
Streeter,46.71797,-99.46081,1944,2017,5,9,1300,17.74,30.95,8.58,4.347,0,0.306,
Streeter,46.71797,-99.46081,1944,2017,5,9,1400,18.3,31.08,8.81,3.005,0,0.859,
Streeter,46.71797,-99.46081,1944,2017,5,9,1500,18.47,29.78,9.13,2.977,0,0.411,
Streeter,46.71797,-99.46081,1944,2017,5,9,1600,18.41,32.31,9.41,2.44,0,1.503,
Streeter,46.71797,-99.46081,1944,2017,5,9,1700,18.35,33.8,9.63,3.137,0,2.086,
Streeter,46.71797,-99.46081,1944,2017,5,9,1800,18.07,33.37,9.82,3.645,0,1.656,
Streeter,46.71797,-99.46081,1944,2017,5,9,1900,15.95,41.24,9.94,2.181,0,2.747,
Streeter,46.71797,-99.46081,1944,2017,5,9,2000,14.24,51.11,9.95,1.306,0,4.241,
Streeter,46.71797,-99.46081,1944,2017,5,9,2100,13.58,57.11,9.89,3.841,0,5.224,
Streeter,46.71797,-99.46081,1944,2017,5,9,2200,11.64,73.05,9.81,2.769,0,6.958,
Streeter,46.71797,-99.46081,1944,2017,5,9,2300,10.7,86.1,9.74,3.809,0,8.464,
Streeter,46.71797,-99.46081,1944,2017,5,9,2400,10.17,87.6,9.68,3.456,0,8.198,
Streeter,46.71797,-99.46081,1944,2017,5,10,100,9.32,88.5,9.63,2.662,0,7.51,
Streeter,46.71797,-99.46081,1944,2017,5,10,200,7.479,94.3,9.58,2.431,0,6.618,
Streeter,46.71797,-99.46081,1944,2017,5,10,300,7.233,95.3,9.48,2.228,0,6.527,
Streeter,46.71797,-99.46081,1944,2017,5,10,400,6.966,95.3,9.36,2.113,0,6.262,
Streeter,46.71797,-99.46081,1944,2017,5,10,500,6.593,95.2,9.27,2.024,0,5.875,
Streeter,46.71797,-99.46081,1944,2017,5,10,600,6.465,95,9.17,2.449,0,5.718,
Streeter,46.71797,-99.46081,1944,2017,5,10,700,6.698,87.1,9.06,2.148,0,4.691,
Streeter,46.71797,-99.46081,1944,2017,5,10,800,8.61,78.25,8.92,3.254,0,5.018,
Streeter,46.71797,-99.46081,1944,2017,5,10,900,10.34,66.68,8.85,4.364,0,4.381,
Streeter,46.71797,-99.46081,1944,2017,5,10,1000,12.25,55.78,8.82,4.802,0,3.632,
Streeter,46.71797,-99.46081,1944,2017,5,10,1100,13.83,40.55,8.86,6.622,0,0.579,
Streeter,46.71797,-99.46081,1944,2017,5,10,1200,14.94,38.99,8.95,7.703,0,1.036,
Streeter,46.71797,-99.46081,1944,2017,5,10,1300,15.78,36.6,9.07,7.054,0,0.907,
Streeter,46.71797,-99.46081,1944,2017,5,10,1400,16.53,31.72,9.21,6.846,0,-0.423,
Streeter,46.71797,-99.46081,1944,2017,5,10,1500,16.81,30.75,9.41,6.799,0,-0.606,
Streeter,46.71797,-99.46081,1944,2017,5,10,1600,17.1,31.23,9.59,7.614,0,-0.134,
Streeter,46.71797,-99.46081,1944,2017,5,10,1700,16.72,32.46,9.74,8.441,0,0.067,
Streeter,46.71797,-99.46081,1944,2017,5,10,1800,15.56,36.17,9.88,7.42,0,0.543,
Streeter,46.71797,-99.46081,1944,2017,5,10,1900,14.05,42.39,9.92,6.201,0,1.403,
Streeter,46.71797,-99.46081,1944,2017,5,10,2000,11.89,48.78,9.95,4.261,0,1.392,
Streeter,46.71797,-99.46081,1944,2017,5,10,2100,7.575,66.39,9.97,1.994,0,1.669,
Streeter,46.71797,-99.46081,1944,2017,5,10,2200,7.363,70.97,9.77,1.969,0,2.409,
Streeter,46.71797,-99.46081,1944,2017,5,10,2300,7.262,78.19,9.6,2.415,0,3.693,
Streeter,46.71797,-99.46081,1944,2017,5,10,2400,6.187,83.4,9.5,1.857,0,3.565,
Streeter,46.71797,-99.46081,1944,2017,5,11,100,5.51,85.8,9.38,1.612,0,3.305,
Streeter,46.71797,-99.46081,1944,2017,5,11,200,3.952,90.5,9.26,1.363,0,2.527,
Streeter,46.71797,-99.46081,1944,2017,5,11,300,3.74,90.5,9.1,1.943,0,2.317,
Streeter,46.71797,-99.46081,1944,2017,5,11,400,2.567,95.7,8.99,1.026,0,1.944,
Streeter,46.71797,-99.46081,1944,2017,5,11,500,1.841,98.1,8.86,0.079,0,1.571,
Streeter,46.71797,-99.46081,1944,2017,5,11,600,2.664,97.2,8.64,0.763,0,2.261,
Streeter,46.71797,-99.46081,1944,2017,5,11,700,4.761,92.3,8.37,1.002,0,3.609,
Streeter,46.71797,-99.46081,1944,2017,5,11,800,8.17,81.6,8.24,2.573,0,5.194,
Streeter,46.71797,-99.46081,1944,2017,5,11,900,11.31,68.86,8.21,2.79,0,5.778,
Streeter,46.71797,-99.46081,1944,2017,5,11,1000,14.1,52.2,8.26,3.366,0,4.414,
Streeter,46.71797,-99.46081,1944,2017,5,11,1100,16.08,45.9,8.38,3.195,0,4.398,
Streeter,46.71797,-99.46081,1944,2017,5,11,1200,17.95,40.58,8.48,3.93,0,4.336,
Streeter,46.71797,-99.46081,1944,2017,5,11,1300,19.51,37.97,8.83,4.431,0,4.789,
Streeter,46.71797,-99.46081,1944,2017,5,11,1400,20.44,35.74,9.12,4.273,0,4.752,
Streeter,46.71797,-99.46081,1944,2017,5,11,1500,20.42,34.3,9.43,3.504,0,4.142,
Streeter,46.71797,-99.46081,1944,2017,5,11,1600,21,34.3,9.63,2.734,0,4.659,
Streeter,46.71797,-99.46081,1944,2017,5,11,1700,20.97,35.51,9.85,3.092,0,5.133,
Streeter,46.71797,-99.46081,1944,2017,5,11,1800,21.48,34.32,9.96,2.682,0,5.096,
Streeter,46.71797,-99.46081,1944,2017,5,11,1900,20.79,38.79,10.15,1.278,0,6.255,
Streeter,46.71797,-99.46081,1944,2017,5,11,2000,19.18,45.7,10.31,0.364,0,7.187,
Streeter,46.71797,-99.46081,1944,2017,5,11,2100,15.65,49.57,10.42,1.242,0,5.111,
Streeter,46.71797,-99.46081,1944,2017,5,11,2200,14.35,52.88,10.24,2.046,0,4.834,
Streeter,46.71797,-99.46081,1944,2017,5,11,2300,12.29,61.41,10.12,1.653,0,5.054,
Streeter,46.71797,-99.46081,1944,2017,5,11,2400,11.13,67.41,10,1.598,0,5.296,
Streeter,46.71797,-99.46081,1944,2017,5,12,100,11.21,67.49,9.85,0.466,0,5.39,
Streeter,46.71797,-99.46081,1944,2017,5,12,200,10.02,72.94,9.71,1.681,0,5.369,
Streeter,46.71797,-99.46081,1944,2017,5,12,300,9.79,71.98,9.56,1.495,0,4.955,
Streeter,46.71797,-99.46081,1944,2017,5,12,400,10.02,71.13,9.44,0.317,0,5.006,
Streeter,46.71797,-99.46081,1944,2017,5,12,500,9.94,69.07,9.34,1.053,0,4.504,
